transaction_id,date,time,branch_name,district,channel,transaction_type,card_type,account_type,amount_npr,response_code,response_message,transaction_status,customer_age,customer_gender,processing_time_ms
TXN0005323,2024-11-19,00:39:51,New Baneshwor,Kathmandu,internet banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,50,Female,363
TXN0005324,2024-11-19,01:30:09,Bhaktapur Branch,Bhaktapur,ATM,Mini Statement,Debit Card,Current,0.0,51,Insufficient Funds,Failed,28,Male,1059
TXN0005325,2024-11-19,01:31:20,Kathmandu Main,Kathmandu,POS,Refund,Debit Card,Current,4249.52,00,Approved,Success,23,Female,111
TXN0005326,2024-11-19,07:43:08,Nepalgunj Branch,Banke,POS,Purchase,Debit Card,Current,4737.7,00,Approved,Success,5,Female,495
TXN0005327,2024-11-19,08:30:36,Lalitpur Branch,Lalitpur,POS,Purchase,Debit Card,Savings,11024.91,00,Approved,Success,40,Female,755
TXN0005328,2024-11-19,10:02:36,Bhaktapur Branch,Bhaktapur,Mobile Banking,Bill Payment,N/A,Savings,4342.97,00,Approved,Success,24,Male,645
TXN0005329,2024-11-19,10:24:57,Bhaktapur Branch,Bhaktapur,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,37,Male,1013
TXN0005330,2024-11-19,10:53:22,Pokhara Lakeside,Kaski,POS,Purchase,Debit Card,Current,8309.25,00,Approved,Success,28,Female,463
TXN0005331,2024-11-19,11:10:57,Janakpur Branch,Dhanusha,POS,Refund,Debit Card,Savings,2750.57,51,Insufficient Funds,Timeout,38,Male,659
TXN0005332,2024-11-19,11:25:31,Bhaktapur Branch,Bhaktapur,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,46,Female,601
TXN0005333,2024-11-19,13:25:04,Bhaktapur Branch,Bhaktapur,Mobile Banking,Bill Payment,N/A,Savings,5890.89,00,Approved,Success,,Female,876
TXN0005334,2024-11-19,14:01:13,Butwal Branch,Rupandehi,ATM,PIN Change,Prepaid Card,Savings,0.0,00,Approved,Success,45,Male,1963
TXN0005335,2024-11-19,16:18:28,Hetauda Branch,Makwanpur,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,35,Female,702
TXN0005336,2024-11-19,16:52:43,Nepalgunj Branch,Banke,Branch Counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,30,Female,706
TXN0005337,2024-11-19,18:50:06,Butwal Branch,Rupandehi,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,30,Male,720
TXN0005338,2024-11-19,20:41:50,Kathmandu Main,Kathmandu,Mobile Banking,QR Payment,N/A,Savings,1702.01,00,Approved,Success,45,Male,382
TXN0005339,2024-11-19,21:36:58,Itahari Branch,Sunsari,Mobile Banking,Bill Payment,N/A,Savings,3639.83,00,Approved,Success,46,Female,844
TXN0005340,2024-11-20,08:36:50,Dhangadhi Branch,Kailali,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,18,Male,1084
TXN0005341,2024-11-20,09:05:09,Lalitpur Branch,Lalitpur,ATM,Balance Inquiry,Debit Card,Fixed Deposit,0.0,00,Approved,Success,26,Female,1237
TXN0005342,2024-11-20,09:50:51,Pokhara Lakeside,Kaski,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,23,Male,1499
TXN0005343,2024-11-20,10:12:25,New Baneshwor,Kathmandu,Mobile Banking,Bill Payment,N/A,Savings,10089.04,00,Approved,Success,37,Male,506
TXN0005344,2024-11-20,10:39:39,Bhaktapur Branch,Bhaktapur,ATM,Balance Inquiry,Prepaid Card,Savings,0.0,00,Approved,Success,20,Female,1659
TXN0005345,2024-11-20,10:59:28,Bharatpur Branch,Chitwan,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,43,Female,373
TXN0005346,2024-11-20,11:20:05,Nepalgunj Branch,Banke,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,45,Female,1414
TXN0005347,2024-11-20,11:31:35,Bhaktapur Branch,Bhaktapur,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,37,Female,1269
TXN0005348,2024-11-20,11:53:06,Hetauda Branch,Makwanpur,Mobile Banking,Fund Transfer,N/A,Savings,71194.13,00,Approved,Success,47,Female,872
TXN0005349,2024-11-20,12:19:10,Dhangadhi Branch,Kailali,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,27,Female,1629
TXN0005350,2024-11-20,14:04:50,  Biratnagar Main  ,Morang,ATM,Cash Withdrawal,Prepaid Card,Current,15000.0,00,Approved,Success,41,Female,1389
TXN0005351,2024-11-20,14:12:48,Bharatpur Branch,Chitwan,ATM,Cash Withdrawal,Debit Card,Current,10000.0,00,Approved,Success,18,Female,1133
TXN0005352,2024-11-20,17:23:05,Bhaktapur Branch,Bhaktapur,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,34,Female,284
TXN0005353,2024-11-20,18:28:47,Butwal Branch,Rupandehi,Internet Banking,Fund Transfer,N/A,Savings,20796.14,51,Insufficient Funds,Timeout,57,Female,615
TXN0005354,2024-11-21,06:25:41,Pokhara Lakeside,Kaski,Internet Banking,Statement Download,N/A,Fixed Deposit,0.0,00,Approved,Success,18,Female,1005
TXN0005355,2024-11-21,07:58:05,Butwal Branch,Rupandehi,Mobile Banking,Fund Transfer,N/A,Savings,35393.14,00,Approved,Success,18,Female,439
TXN0005356,2024-11-21,08:03:27,Birgunj Branch,Parsa,Mobile Banking,Mobile Top-up,N/A,Savings,50.0,00,Approved,Success,45,Male,316
TXN0005357,2024-11-21,10:02:50,Biratnagar Main,Morang,ATM,Mini Statement,Prepaid Card,Current,0.0,00,Approved,Success,48,Male,1424
TXN0005358,2024-11-21,10:50:58,Hetauda Branch,Makwanpur,Mobile Banking,Bill Payment,N/A,Savings,6515.69,00,Approved,Success,28,Female,522
TXN0005359,2024-11-21,11:20:24,Dharan Branch,Sunsari,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,18,Male,749
TXN0005360,2024-11-21,11:24:11,Bhaktapur Branch,Bhaktapur,ATM,Cash Withdrawal,Credit Card,Savings,2000.0,00,Approved,Success,37,Female,1156
TXN0005361,2024-11-21,11:26:43,Bhaktapur Branch,Bhaktapur,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,39,Male,1379
TXN0005362,2024-11-21,11:52:04,Kathmandu Main,Kathmandu,POS,Refund,Debit Card,Current,9530.08,51,Insufficient Funds,Timeout,18,Male,462
TXN0005363,2024-11-21,14:22:09,New Baneshwor,Kathmandu,POS,Refund,Prepaid Card,Savings,9185.76,00,Approved,Success,44,Female,607
TXN0005364,2024-11-21,14:30:05,Bharatpur Branch,Chitwan,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,59,Male,2168
TXN0005365,2024-11-21,15:31:17,Lalitpur Branch,Lalitpur,Mobile Banking,Mobile Top-up,N/A,Current,50.0,00,Approved,Success,38,Female,655
TXN0005366,2024-11-21,17:15:59,Bharatpur Branch,Chitwan,POS,Refund,Debit Card,Savings,5930.93,00,Approved,Success,35,,636
TXN0005367,2024-11-21,17:51:51,Bharatpur Branch,Chitwan,Mobile Banking,QR Payment,N/A,Savings,1008.82,00,Approved,Success,42,Female,792
TXN0005368,2024-11-21,20:12:30,Dhangadhi Branch,Kailali,POS,Purchase,Debit Card,Savings,2546.35,00,Approved,Success,24,Male,686
TXN0005369,2024-11-22,06:30:28,Dhangadhi Branch,Kailali,ATM,Cash Withdrawal,Debit Card,Savings,8000.0,00,Approved,Success,30,Female,1753
TXN0005370,2024-11-22,07:40:28,Janakpur Branch,Dhanusha,POS,Refund,Debit Card,Current,1795.71,00,Approved,Success,48,Male,354
TXN0005371,2024-11-22,08:32:13,Janakpur Branch,Dhanusha,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,33,Female,421
TXN0005372,2024-11-22,09:13:31,Bhaktapur Branch,Bhaktapur,Mobile Banking,Mobile Top-up,N/A,Savings,200.0,00,Approved,Success,39,Female,804
TXN0005373,2024-11-22,11:00:59,JANAKPUR BRANCH,Dhanusha,ATM,Cash Withdrawal,Credit Card,Savings,2000.0,00,Approved,Success,26,Female,1934
TXN0005374,2024-11-22,11:22:39,Biratnagar Main,Morang,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,37,Male,1084
TXN0005375,2024-11-22,11:28:14,Bharatpur Branch,Chitwan,Mobile Banking,QR Payment,N/A,Current,2576.66,00,Approved,Success,50,Male,1039
TXN0005375,2024-11-22,11:28:14,Bharatpur Branch,Chitwan,Mobile Banking,QR Payment,N/A,Current,2576.66,00,Approved,Success,50,Male,1039
TXN0005376,2024-11-22,11:29:08,Itahari Branch,Sunsari,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,35,Female,1066
TXN0005377,2024-11-22,11:48:05,Janakpur Branch,Dhanusha,Mobile Banking,Bill Payment,N/A,Fixed Deposit,9769.64,00,Approved,Success,29,Female,512
TXN0005378,2024-11-22,12:43:16,Butwal Branch,Rupandehi,Mobile Banking,Bill Payment,N/A,Savings,10827.71,00,Approved,Success,35,Female,585
TXN0005379,2024-11-22,13:23:29,New Baneshwor,Kathmandu,ATM,Mini Statement,Debit Card,Fixed Deposit,0.0,00,Approved,Success,150,Female,1665
TXN0005380,2024-11-22,14:35:27,Hetauda Branch,Makwanpur,ATM,Cash Withdrawal,Credit Card,Savings,1500.0,00,Approved,Success,44,Female,1497
TXN0005381,2024-11-22,14:39:14,Pokhara Lakeside,Kaski,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,43,Female,988
TXN0005382,2024-11-22,14:45:59,Bhaktapur Branch,Bhaktapur,POS,Refund,Debit Card,Savings,5998.35,00,Approved,Success,38,Male,958
TXN0005383,2024-11-22,14:52:25,New Baneshwor,Kathmandu,ATM,Cash Withdrawal,Credit Card,Savings,5000.0,00,Approved,Success,19,Male,1595
TXN0005384,2024-11-22,16:38:00,Biratnagar Main,Morang,POS,Refund,Credit Card,Savings,6799.69,00,Approved,Success,23,Male,287
TXN0005385,2024-11-22,18:05:18,Hetauda Branch,Makwanpur,pos,Purchase,Debit Card,Savings,11798.06,00,Approved,Success,38,Female,454
TXN0005386,2024-11-23,01:39:48,Kathmandu Main,Kathmandu,Mobile Banking,Mobile Top-up,N/A,Current,100.0,00,Approved,Success,27,Male,1322
TXN0005387,2024-11-23,02:23:12,Dharan Branch,Sunsari,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,36,Female,1062
TXN0005387,2024-11-23,02:23:12,Dharan Branch,Sunsari,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,36,Female,1062
TXN0005388,2024-11-23,03:05:13,Pokhara Lakeside,Kaski,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,38,Female,1093
TXN0005389,2024-11-23,05:07:06,Birgunj Branch,Parsa,Branch Counter,Cash Deposit,N/A,Fixed Deposit,125388.02,00,Approved,Success,41,Female,800
TXN0005390,2024-11-23,08:34:21,Dhangadhi Branch,Kailali,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,28,Female,975
TXN0005391,2024-11-23,08:48:13,Butwal Branch,Rupandehi,Mobile Banking,QR Payment,N/A,Savings,4457.58,00,Approved,Success,31,Male,668
TXN0005392,2024-11-23,09:43:38,Nepalgunj Branch,Banke,ATM,Cash Withdrawal,Debit Card,Savings,15000.0,00,Approved,Success,39,Female,979
TXN0005393,2024-11-23,10:24:47,Bhaktapur Branch,Bhaktapur,ATM,Cash Withdrawal,Debit Card,Savings,10000.0,00,Approved,Success,130,Female,932
TXN0005394,2024-11-23,11:10:35,Pokhara Lakeside,Kaski,Branch Counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,25,Female,598
TXN0005395,2024-11-23,11:21:03,Itahari Branch,Sunsari,POS,Refund,Debit Card,Current,7721.82,00,Approved,Success,37,,683
TXN0005396,2024-11-23,11:30:08,Dharan Branch,Sunsari,POS,Refund,Debit Card,Savings,176.9,00,Approved,Success,29,Female,493
TXN0005397,2024-11-23,11:37:51,New Baneshwor,Kathmandu,ATM,Cash Withdrawal,Debit Card,Current,15000.0,00,Approved,Success,50,Male,1598
TXN0005398,2024-11-23,11:46:36,New Baneshwor,Kathmandu,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,34,Female,1239
TXN0005399,2024-11-23,12:48:45,Lalitpur Branch,Lalitpur,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,25,Male,1432
TXN0005400,2024-11-23,13:21:29,Itahari Branch,Sunsari,Mobile Banking,Mobile Top-up,N/A,Savings,1000.0,55,Incorrect PIN,Reversed,23,Female,792
TXN0005401,2024-11-23,13:40:08,Itahari Branch,Sunsari,Internet Banking,Bill Payment,N/A,Savings,9004.28,00,Approved,Success,24,Female,494
TXN0005402,2024-11-23,13:50:25,Dhangadhi Branch,Kailali,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,32,Female,1007
TXN0005403,2024-11-23,14:04:39,New Baneshwor,Kathmandu,Mobile Banking,Fund Transfer,N/A,Savings,77621.2,00,Approved,Success,32,Female,628
TXN0005404,2024-11-23,14:16:06,Kathmandu Main,Kathmandu,POS,Purchase,Debit Card,Savings,6056.43,00,Approved,Success,55,Male,468
TXN0005405,2024-11-23,15:51:47,Nepalgunj Branch,Banke,Mobile Banking,Mobile Top-up,N/A,Current,100.0,00,Approved,Success,38,Female,605
TXN0005406,2024-11-23,16:07:25,Hetauda Branch,Makwanpur,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,43,Male,1208
TXN0005407,2024-11-23,16:45:59,Hetauda Branch,Makwanpur,ATM,Balance Inquiry,Prepaid Card,Savings,0.0,51,Insufficient Funds,Reversed,39,Female,1302
TXN0005408,2024-11-23,17:49:49,Bharatpur Branch,Chitwan,POS,Refund,Debit Card,Current,7877.22,91,Issuer Unavailable,Failed,37,Female,690
TXN0005409,2024-11-23,18:52:24,Butwal Branch,Rupandehi,Mobile Banking,Bill Payment,N/A,Savings,3476.81,55,Incorrect PIN,Timeout,29,Female,706
TXN0005410,2024-11-23,19:14:52,Birgunj Branch,Parsa,Branch Counter,Fund Transfer,N/A,Savings,29546.29,00,Approved,Success,18,Male,676
TXN0005411,2024-11-23,19:23:13,Dhangadhi Branch,Kailali,Mobile Banking,Fund Transfer,N/A,Savings,33677.06,00,Approved,Success,18,Male,490
TXN0005412,2024-11-23,20:51:06,JANAKPUR BRANCH,Dhanusha,Mobile Banking,Mobile Top-up,N/A,Savings,50.0,51,Insufficient Funds,Timeout,18,Female,498
TXN0005413,2024-11-23,21:29:38,Lalitpur Branch,Lalitpur,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,24,Female,1316
TXN0005414,2024-11-24,02:18:10,Bhaktapur Branch,Bhaktapur,POS,Refund,Debit Card,Savings,4299.8,00,Approved,Success,44,Female,744
TXN0005415,2024-11-24,07:08:59,Hetauda Branch,Makwanpur,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,37,Female,1030
TXN0005416,2024-11-24,07:45:30,Dharan Branch,Sunsari,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,27,Male,258
TXN0005417,2024-11-24,08:33:11,Nepalgunj Branch,Banke,POS,Purchase,Prepaid Card,Current,13807.08,00,Approved,Success,32,Female,293
TXN0005418,2024-11-24,09:31:49,New Baneshwor,Kathmandu,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,37,Male,923
TXN0005419,2024-11-24,09:38:49,Janakpur Branch,Dhanusha,POS,Purchase,Credit Card,Current,1787.61,00,Approved,Success,27,Male,1324
TXN0005420,2024-11-24,10:12:18,Butwal Branch,Rupandehi,Mobile Banking,Balance Inquiry,N/A,Current,0.0,00,Approved,Success,32,Male,646
TXN0005421,2024-11-24,11:12:22,Hetauda Branch,Makwanpur,Internet Banking,Bill Payment,N/A,Savings,9624.59,00,Approved,Success,46,Male,217
TXN0005422,2024-11-24,11:32:52,Nepalgunj Branch,Banke,POS,Purchase,Debit Card,Savings,6458.84,55,Incorrect PIN,Failed,38,Male,558
TXN0005423,2024-11-24,11:45:24,Nepalgunj Branch,Banke,ATM,Cash Withdrawal,Debit Card,Savings,2500.0,00,Approved,Success,60,Male,911
TXN0005424,2024-11-24,11:51:06,Birgunj Branch,Parsa,ATM,PIN Change,Debit Card,Savings,0.0,96,System Malfunction,Failed,22,Male,817
TXN0005425,2024-11-24,12:20:40,Lalitpur Branch,Lalitpur,Internet Banking,Bill Payment,N/A,Current,6573.55,00,Approved,Success,26,Male,103
TXN0005426,2024-11-24,12:22:47,New Baneshwor,Kathmandu,ATM,Cash Withdrawal,Debit Card,Savings,8000.0,00,Approved,Success,20,Female,1288
TXN0005427,2024-11-24,12:26:51,  Bharatpur Branch  ,Chitwan,Internet Banking,Fund Transfer,N/A,Savings,73322.45,00,Approved,Success,18,Female,794
TXN0005428,2024-11-24,12:34:12,Itahari Branch,Sunsari,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,20,Male,1155
TXN0005429,2024-11-24,12:37:30,Bharatpur Branch,Chitwan,Mobile Banking,QR Payment,N/A,Savings,1557.58,00,Approved,Success,21,Female,314
TXN0005430,2024-11-24,12:45:03,Janakpur Branch,Dhanusha,Internet Banking,Fund Transfer,N/A,Savings,86779.49,00,Approved,Success,20,Male,608
TXN0005431,2024-11-24,13:33:51,Butwal Branch,Rupandehi,Internet Banking,Bill Payment,N/A,Savings,2435.24,00,Approved,Success,27,Male,595
TXN0005432,2024-11-24,14:23:09,Kathmandu Main,Kathmandu,Mobile Banking,Bill Payment,N/A,Savings,3440.89,00,Approved,Success,36,Female,297
TXN0005433,2024-11-24,15:07:09,Bhaktapur Branch,Bhaktapur,Branch Counter,Account Opening,N/A,Savings,0.0,51,Insufficient Funds,Timeout,25,Female,455
TXN0005434,2024-11-24,15:21:08,New Baneshwor,Kathmandu,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,34,Female,895
TXN0005435,2024-11-24,15:38:44,Dhangadhi Branch,Kailali,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,39,Male,1962
TXN0005436,2024-11-24,15:50:04,Birgunj Branch,Parsa,POS,Purchase,Debit Card,Savings,13033.65,00,Approved,Success,44,Male,508
TXN0005437,2024-11-24,16:08:24,Butwal Branch,Rupandehi,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,91,Issuer Unavailable,Reversed,18,Male,910
TXN0005438,2024-11-24,16:17:48,Birgunj Branch,Parsa,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,47,Male,1346
TXN0005439,2024-11-24,17:07:03,Bharatpur Branch,Chitwan,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,30,Female,1055
TXN0005440,2024-11-24,17:43:18,Bhaktapur Branch,Bhaktapur,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,65,Female,874
TXN0005441,2024-11-24,17:51:02,New Baneshwor,Kathmandu,Internet Banking,Bill Payment,N/A,Current,2982.12,00,Approved,Success,,Female,489
TXN0005442,2024-11-24,18:22:07,New Baneshwor,Kathmandu,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,30,Male,925
TXN0005443,2024-11-24,19:00:06,Butwal Branch,Rupandehi,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,42,Female,1995
TXN0005444,2024-11-24,20:03:24,Birgunj Branch,Parsa,Mobile Banking,Mobile Top-up,N/A,Current,500.0,00,Approved,Success,38,Male,270
TXN0005445,2024-11-24,21:49:58,Dharan Branch,Sunsari,Branch Counter,Cash Deposit,N/A,Current,198498.26,00,Approved,Success,41,Female,538
TXN0005446,2024-11-24,23:23:54,Janakpur Branch,Dhanusha,ATM,Cash Withdrawal,Credit Card,Savings,1000.0,00,Approved,Success,35,Female,1086
TXN0005447,2024-11-25,03:12:02,Nepalgunj Branch,Banke,ATM,PIN Change,Prepaid Card,Savings,0.0,00,Approved,Success,54,Female,1467
TXN0005448,2024-11-25,03:24:46,New Baneshwor,Kathmandu,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,39,Female,874
TXN0005449,2024-11-25,09:57:26,Bharatpur Branch,Chitwan,ATM,Cash Withdrawal,Debit Card,Savings,20000.0,00,Approved,Success,33,Male,1428
TXN0005450,2024-11-25,11:14:44,Lalitpur Branch,Lalitpur,POS,Purchase,Debit Card,Savings,2679.69,00,Approved,Success,57,Female,396
TXN0005450,2024-11-25,11:14:44,Lalitpur Branch,Lalitpur,POS,Purchase,Debit Card,Savings,2679.69,00,Approved,Success,57,Female,396
TXN0005451,2024-11-25,11:15:03,Bharatpur Branch,Chitwan,Branch Counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,37,Female,170
TXN0005452,2024-11-25,11:15:42,Butwal Branch,Rupandehi,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,18,Female,294
TXN0005453,2024-11-25,13:36:35,New Baneshwor,Kathmandu,Branch Counter,Cash Withdrawal,N/A,Savings,10000.0,00,Approved,Success,47,Male,552
TXN0005454,2024-11-25,13:40:40,Janakpur Branch,Dhanusha,Mobile Banking,Mobile Top-up,N/A,Current,100.0,55,Incorrect PIN,Failed,27,Female,597
TXN0005455,2024-11-25,13:52:21,Biratnagar Main,Morang,Internet Banking,Bill Payment,N/A,Savings,3431.58,55,Incorrect PIN,Timeout,66,Male,655
TXN0005456,2024-11-25,14:09:39,New Baneshwor,Kathmandu,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,46,Male,1110
TXN0005457,2024-11-25,14:52:54,Bharatpur Branch,Chitwan,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,33,Male,1449
TXN0005458,2024-11-25,15:24:23,Nepalgunj Branch,Banke,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,57,Male,1156
TXN0005459,2024-11-25,15:54:38,Pokhara Lakeside,Kaski,ATM,Cash Withdrawal,Debit Card,Current,500.0,00,Approved,Success,18,Female,1264
TXN0005460,2024-11-25,16:03:32,Nepalgunj Branch,Banke,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,62,Male,1435
TXN0005461,2024-11-25,16:06:59,Birgunj Branch,Parsa,Mobile Banking,Fund Transfer,N/A,Savings,91025.76,00,Approved,Success,24,Female,373
TXN0005462,2024-11-25,18:02:04,Birgunj Branch,Parsa,ATM,Cash Withdrawal,Debit Card,Current,2500.0,51,Insufficient Funds,Failed,25,Male,1679
TXN0005463,2024-11-25,18:14:24,Bharatpur Branch,Chitwan,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,33,Female,1427
TXN0005464,2024-11-25,22:23:22,Janakpur Branch,Dhanusha,ATM,Cash Withdrawal,Debit Card,Savings,2500.0,00,Approved,Success,37,Male,1457
TXN0005465,2024-11-26,08:05:41,Pokhara Lakeside,Kaski,ATM,PIN Change,Prepaid Card,Savings,0.0,00,Approved,Success,56,Male,970
TXN0005466,2024-11-26,09:39:34,Dhangadhi Branch,Kailali,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,28,Male,1736
TXN0005467,2024-11-26,10:30:49,Bharatpur Branch,Chitwan,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,29,Female,1311
TXN0005468,2024-11-26,10:34:08,Hetauda Branch,Makwanpur,POS,Purchase,Debit Card,Savings,8072.42,00,Approved,Success,28,Female,212
TXN0005469,2024-11-26,11:01:53,Pokhara Lakeside,Kaski,Internet Banking,Fund Transfer,N/A,Savings,717.97,00,Approved,Success,25,Male,876
TXN0005470,2024-11-26,11:07:43,Birgunj Branch,Parsa,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,41,Female,865
TXN0005471,2024-11-26,11:12:58,Kathmandu Main,Kathmandu,ATM,Cash Withdrawal,Debit Card,Savings,20000.0,00,Approved,Success,18,Female,1250
TXN0005472,2024-11-26,12:02:16,Biratnagar Main,Morang,Branch Counter,Fund Transfer,N/A,Current,41393.85,00,Approved,Success,39,Female,258
TXN0005473,2024-11-26,12:26:36,Biratnagar Main,Morang,POS,Purchase,Debit Card,Savings,8927.38,00,Approved,Success,27,Male,412
TXN0005474,2024-11-26,12:43:29,Birgunj Branch,Parsa,ATM,Cash Withdrawal,Debit Card,Current,15000.0,00,Approved,Success,39,Female,1010
TXN0005475,2024-11-26,13:03:24,Biratnagar Main,Morang,Branch Counter,Account Opening,N/A,Current,0.0,00,Approved,Success,,Male,432
TXN0005476,2024-11-26,13:20:31,Bhaktapur Branch,Bhaktapur,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,30,Male,1536
TXN0005477,2024-11-26,13:23:10,Janakpur Branch,Dhanusha,Mobile Banking,Mobile Top-up,N/A,Current,1000.0,00,Approved,Success,29,Female,995
TXN0005478,2024-11-26,13:38:44,Dhangadhi Branch,Kailali,ATM,Mini Statement,Credit Card,Savings,0.0,00,Approved,Success,33,,944
